Tahun;Kode_BLU;Nama_BLU;Pendapatan_akhir;Pendapatan_tengah;Subrumpun;Wilayah;Inflasi_maret;PDRB;Pertumbuhan_ekonomi;Kebijakan_fiskal;BI_Rate;Suku_Bunga;Tingkat_Kemiskinan;Tingkat_Pengangguran
2017;130467;RUMKIT BHAYANGKARA PONTIANAK;32877087327;16497757221;RS Polri;Kalimantan Barat;0.36;4.25E+13;4.68;1;13548;4.75;7.88;4.36
2017;237551;PUSAT VETERINER FARMA SURABAYA;43917316664;4755831864;Balai Besar;Jawa Timur;3.79;4.80E+14;5.05;1;13548;4.75;11.2;4
2017;247136;BALAI BESAR INDUSTRI AGRO;26453866970;11732206798;Balai Besar;Jawa Barat;3.37;4.46E+14;3.87;1;13548;4.75;8.71;8.49
2017;247140;BALAI BESAR BAHAN DAN BARANG TEKNIK;28615565426;9208248642;Balai Besar;Jawa Barat;3.37;4.46E+14;3.87;1;13548;4.75;8.71;8.49
2017;247161;BALAI BESAR TEKNOLOGI PENCEGAHAN PENCEMARAN INDUSTRI SEMARANG;12798625786;4488476433;Balai Besar;Jawa Tengah;3.71;1.17E+15;3;1;13548;4.75;13.01;4.57
2017;258462;RUMAH SAKIT UMUM PUSAT DR. TADJUDIN CHALID MAKASSAR;24017431868;8648404000;RS Kemenkes;Sulawesi Selatan;-0.18;1.03E+14;6.75;1;13548;4.75;9.38;5.61
2017;287494;POLITEKNIK ILMU PELAYARAN MAKASSAR;1.05714E+11;42139235680;Vokasi;Sulawesi Selatan;-0.18;1.03E+14;6.75;1;13548;4.75;9.38;5.61
2017;288127;POLITEKNIK PENERBANGAN INDONESIA CURUG;84915284542;29025501630;Vokasi;Banten;1.28;1.39E+14;5.75;1;13548;4.75;5.45;7.75
2017;288393;BANDAR UDARA JALALUDIN DI GORONTALO;11210205058;0;Bandara;Gorontalo;4.34;8.34E+12;6.64;1;13548;4.75;16.81;3.65
2017;288621;BANDAR UDARA FATMAWATI;18406166529;0;Bandara;Bengkulu;3.56;6.07E+13;4.98;1;13548;4.75;16.45;2.81
2017;307314;UIN ALAUDDIN MAKASSAR;83621446545;35816036869;PTKIN;Sulawesi Selatan;-0.18;1.03E+14;6.75;1;13548;4.75;9.38;5.61
2017;411956;BALAI BESAR INSEMINASI BUATAN  SINGOSARI;29955966145;6945475852;Balai Besar;Jawa Timur;3.79;4.80E+14;5.05;1;13548;4.75;11.2;4
2017;412600;PUSAT PENELITIAN DAN PENGEMBANGAN TEKNOLOGI MINYAK DAN GAS BUMI JAKARTA;75213487497;16735445177;Balai Besar;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;414298;POLITEKNIK KESELAMATAN TRANSPORTASI JALAN;21616802890;4168927648;Vokasi;Jawa Tengah;3.71;1.17E+15;3;1;13548;4.75;13.01;4.57
2017;414302;SEKOLAH TINGGI ILMU PELAYARAN;1.07159E+11;62017194201;Vokasi;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;414324;BALAI BESAR PENDIDIKAN PENYEGARAN DAN PENINGKATAN ILMU PELAYARAN (BP3IP);93858762422;42246789951;Vokasi;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;414330;POLITEKNIK ILMU PELAYARAN SEMARANG;1.14649E+11;54195663266;Vokasi;Jawa Tengah;3.71;1.17E+15;3;1;13548;4.75;13.01;4.57
2017;414349;Balai Pendidikan dan Pelatihan Transportasi Laut (BP2TL) Jakarta;5319094833;613932140;Vokasi;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;414355;POLITEKNIK TRANSPORTASI DARAT INDONESIA - STTD;34556158678;6275369721;Vokasi;Jawa Barat;3.37;4.46E+14;3.87;1;13548;4.75;8.71;8.49
2017;414361;POLITEKNIK PELAYARAN BAROMBONG;1.10984E+11;38228607747;Vokasi;Sulawesi Selatan;-0.18;1.03E+14;6.75;1;13548;4.75;9.38;5.61
2017;415381;BALAI BESAR KESEHATAN PARU MASYARAKAT BANDUNG;9543395858;3775617800;Balai Kesehatan;Jawa Barat;3.37;4.46E+14;3.87;1;13548;4.75;8.71;8.49
2017;415397;RUMAH SAKIT UMUM PUSAT SURAKARTA;8147530822;3500533118;RS Kemenkes;Jawa Tengah;3.71;1.17E+15;3;1;13548;4.75;13.01;4.57
2017;415401;BALAI BESAR KESEHATAN PARU MASYARAKAT SULAWESI SELATAN;8750854684;2740796431;Balai Kesehatan;Sulawesi Selatan;-0.18;1.03E+14;6.75;1;13548;4.75;9.38;5.61
2017;415423;RUMAH SAKIT UMUM DR CIPTO MANGUN KUSUMO JAKARTA;1.59036E+12;8.69984E+11;RS Kemenkes;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;415432;RUMAH SAKIT FATMAWATI JAKARTA;4.86246E+11;2.39148E+11;RS Kemenkes;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;415448;RUMAH SAKIT UMUM PERSAHABATAN;3.9039E+11;1.82697E+11;RS Kemenkes;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;415454;RUMAH SAKIT JIWA DR. SOEHARTO HEERDJAN JAKARTA;39532777974;19921410582;RS Kemenkes;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;415460;BALAI BESAR LABORATORIUM KESEHATAN JAKARTA;8345556883;1963090535;Balai Kesehatan;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;415479;RUMAH SAKIT UMUM DR HASAN SADIKIN BANDUNG;6.52863E+11;2.37767E+11;RS Kemenkes;Jawa Barat;3.37;4.46E+14;3.87;1;13548;4.75;8.71;8.49
2017;415485;RUMAH SAKIT PARU DR. H.A. ROTINSULU BANDUNG;46952622835;11518883394;RS Kemenkes;Jawa Barat;3.37;4.46E+14;3.87;1;13548;4.75;8.71;8.49
2017;415491;RUMAH SAKIT MATA CICENDO BANDUNG;1.63339E+11;86701310659;RS Kemenkes;Jawa Barat;3.37;4.46E+14;3.87;1;13548;4.75;8.71;8.49
2017;415505;RUMAH SAKIT DR. MARZUKI MAHDI BOGOR;97161079398;34538435773;RS Kemenkes;Jawa Barat;3.37;4.46E+14;3.87;1;13548;4.75;8.71;8.49
2017;415511;RUMAH SAKIT PARU DR.M.GOENAWAN PARTOWIDIGDO CISARUA;75270251751;36003391548;RS Kemenkes;Jawa Barat;3.37;4.46E+14;3.87;1;13548;4.75;8.71;8.49
2017;415520;RUMAH SAKIT UMUM PUSAT DR. SITANALA TANGERANG;33835567178;12149721680;RS Kemenkes;Banten;1.28;1.39E+14;5.75;1;13548;4.75;5.45;7.75
2017;415536;RSU DR KARIADI SEMARANG;1.0504E+12;5.99476E+11;RS Kemenkes;Jawa Tengah;3.71;1.17E+15;3;1;13548;4.75;13.01;4.57
2017;415542;RS JIWA PROF. DR. SOEROYO MAGELANG;69518304116;33811590025;RS Kemenkes;Jawa Tengah;3.71;1.17E+15;3;1;13548;4.75;13.01;4.57
2017;415551;RS PARU DR. ARIO WIRAWAN SALATIGA;44895716219;22757104178;RS Kemenkes;Jawa Tengah;3.71;1.17E+15;3;1;13548;4.75;13.01;4.57
2017;415567;RS ORTHOPAEDI PROF. DR.R. SOEHARSO SURAKARTA;1.65598E+11;86538878404;RS Kemenkes;Jawa Tengah;3.71;1.17E+15;3;1;13548;4.75;13.01;4.57
2017;415573;RSU PUSAT DR. SOERADJI TIRTONEGORO;1.95599E+11;95157607270;RS Kemenkes;Jawa Tengah;3.71;1.17E+15;3;1;13548;4.75;13.01;4.57
2017;415582;RUMAH SAKIT UMUM DR SARDJITO YOGYAKARTA;5.74226E+11;2.20273E+11;RS Kemenkes;Di Yogyakarta;0.34;1.19E+14;5.26;1;13548;4.75;13.02;2.84
2017;415598;RUMAH SAKIT JIWA DR. RADJIMAN WEDIODININGRAT LAWANG;56310575104;22030718921;RS Kemenkes;Jawa Timur;3.79;4.80E+14;5.05;1;13548;4.75;11.2;4
2017;415602;BALAI BESAR LABORATORIUM KESEHATAN SURABAYA;14712687088;7424576872;Balai Kesehatan;Jawa Timur;3.79;4.80E+14;5.05;1;13548;4.75;11.2;4
2017;415655;BALAI BESAR LABORATORIUM KESEHATAN MAKASSAR;5325804578;2239456574;Balai Kesehatan;Sulawesi Selatan;-0.18;1.03E+14;6.75;1;13548;4.75;9.38;5.61
2017;415661;RUMAH SAKIT UMUM SANGLAH DENPASAR;6.14591E+11;2.61576E+11;RS Kemenkes;Bali;3.35;2.13E+14;5.56;1;13548;4.75;4.25;1.48
2017;415670;RUMAH SAKIT KETERGANTUNGAN OBAT JAKARTA;18506507162;7222171886;RS Kemenkes;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;415706;RUMAH SAKIT PENYAKIT INFEKSI PROF.DR.SULIANTI SAROSO JAKARTA;42210767746;16007317416;RS Kemenkes;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;418378;RSPAD GATOT SUBROTO;8.20843E+11;3.19786E+11;RS TNI;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;423501;UIN SYARIF HIDAYATULLAH JAKARTA;2.2007E+11;1.06026E+11;PTKIN;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;423523;UNIVERSITAS ISLAM NEGERI SUNAN GUNUNG JATI BANDUNG;1.17034E+11;36429006967;PTKIN;Jawa Barat;3.37;4.46E+14;3.87;1;13548;4.75;8.71;8.49
2017;423548;UIN SULTAN MAULANA HASANUDDIN BANTEN;31920749491;11609714614;PTKIN;Banten;1.28;1.39E+14;5.75;1;13548;4.75;5.45;7.75
2017;423611;UNIVERSITAS ISLAM NEGERI WALISONGO SEMARANG;55503732159;25418277159;PTKIN;Jawa Tengah;3.71;1.17E+15;3;1;13548;4.75;13.01;4.57
2017;423755;UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA YOGYAKARTA;95777025848;37651790723;PTKIN;Di Yogyakarta;0.34;1.19E+14;5.26;1;13548;4.75;13.02;2.84
2017;423770;UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA;73983354138;33247797290;PTKIN;Jawa Timur;3.79;4.80E+14;5.05;1;13548;4.75;11.2;4
2017;423812;UNIVERSITAS ISLAM NEGERI (UIN) MAULANA MALIK IBRAHIM MALANG;1.20927E+11;53205457754;PTKIN;Jawa Timur;3.79;4.80E+14;5.05;1;13548;4.75;11.2;4
2017;423925;Universitas Islam Negeri Ar Raniry Darussalam Banda Aceh;71357510476;28418872504;PTKIN;Aceh;4.25;1.41E+14;4.13;1;13548;4.75;16.89;6.57
2017;424188;UIN SULTAN THAHA SAIFUDDIN JAMBI;29985808161;13061032755;PTKIN;Jambi;2.85;4.62E+13;4.6;1;13548;4.75;8.19;3.67
2017;439039;BADAN PENGELOLA DANA LINGKUNGAN HIDUP (BPDLH);1.62799E+11;50851470203;PENGELOLA DANA;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;440781;PUSAT INVESTASI PEMERINTAH;21044259370;6319005436;PENGELOLA DANA;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;446135;LEMBAGA PENGELOLA DANA BERGULIR KOPERASI DAN USAHA MIKRO KECIL DAN MENENGAH (LPDB-KUMKM);1.99571E+11;87466430814;PENGELOLA DANA;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.7;7.14
2017;446141;LEMBAGA LAYANAN PEMASARAN KOPERASI DAN USAHA KECIL DAN MENENGAH (LLP-KUKM);38259568712;10255861503;PENGELOLA DANA;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;449731;POLITEKNIK PELAYARAN MALAHAYATI;21436708294;8002421936;Vokasi;Aceh;4.25;1.41E+14;4.13;1;13548;4.75;16.89;6.57
2017;477198;Politeknik Keuangan Negara STAN;45098460062;37603059920;Vokasi;Banten;1.28;1.39E+14;5.75;1;13548;4.75;5.45;7.75
2017;499672;PUSAT PENGELOLAAN KOMPLEK GELANGGANG OLAH RAGA BUNG KARNO (BLU);1.62314E+11;83546308897;KAWASAN;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;499681;PUSAT PENGELOLAAN KOMPLEK KEMAYORAN (BLU);1.77193E+11;82260346650;KAWASAN;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;499682;BADAN LAYANAN UMUM (BLU) BIDANG PENDANAAN SEKRETARIAT BADAN PENGATUR JALAN TOL (BPJT);2.49507E+11;95121829051;PENGELOLA DANA;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;499962;UPT LEMBAGA PENGELOLA DANA DAN USAHA KEOLAHRAGAAN;42530026594;0;PENGELOLA DANA;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;520611;RUMAH SAKIT ANAK DAN BUNDA HARAPAN KITA;2.08164E+11;93665734132;RS Kemenkes;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;520628;RUMAH SAKIT JANTUNG HARAPAN KITA JAKARTA;7.62375E+11;2.76222E+11;RS Kemenkes;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;526181;POLITEKNIK PENERBANGAN SURABAYA;33699323946;14017903277;Vokasi;Jawa Timur;3.79;4.80E+14;5.05;1;13548;4.75;11.2;4
2017;526217;POLITEKNIK PENERBANGAN MAKASSAR;25928542175;7515221985;Vokasi;Sulawesi Selatan;-0.18;1.03E+14;6.75;1;13548;4.75;9.38;5.61
2017;526222;POLITEKNIK PERKERETAAPIAN INDONESIA MADIUN;25385545000;6976624948;Vokasi;Jawa Timur;3.79;4.80E+14;5.05;1;13548;4.75;11.2;4
2017;531954;POLITEKNIK PELAYARAN SURABAYA;97083539574;47604318603;Vokasi;Jawa Timur;3.79;4.80E+14;5.05;1;13548;4.75;11.2;4
2017;538815;RUMAH SAKIT UMUM PUSAT PROF.DR.R.D. KANDOU MANADO;3.52371E+11;2.06239E+11;RS Kemenkes;Sulawesi Utara;0.23;1.92E+13;5.78;1;13548;4.75;8.1;6.12
2017;538857;RUMAH SAKIT MATA MAKASSAR;55010794152;26961194647;Balai Kesehatan;Sulawesi Selatan;-0.18;1.03E+14;6.75;1;13548;4.75;9.38;5.61
2017;548886;RUMAH SAKIT UMUM DR WAHIDIN SUDIRO-HUSODO MAKASSAR;4.74948E+11;2.40962E+11;RS Kemenkes;Sulawesi Selatan;-0.18;1.03E+14;6.75;1;13548;4.75;9.38;5.61
2017;548890;RUMAH SAKIT KANKER DHARMAIS JAKARTA;4.96238E+11;2.29217E+11;RS Kemenkes;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;559662;BADAN LAYANAN UMUM BALAI KESEHATAN PENERBANGAN;32693906692;7389409515;Balai Kesehatan;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;559683;BADAN LAYANAN UMUM BALAI BESAR KALIBRASI FASILITAS PENERBANGAN;85659156838;28911888225;Balai Besar;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;579331;POLITEKNIK AKA BOGOR;9890724444;6075773071;Vokasi;Jawa Barat;3.37;4.46E+14;3.87;1;13548;4.75;8.71;8.49
2017;604445;LEMBAGA MANAJEMEN ASET NEGARA;1.18708E+12;5.62607E+11;BARANG JASA LAINNYA;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;632153;POLITEKNIK KESEHATAN BENGKULU;18806539285;7071141614;Vokasi;Bengkulu;3.56;6.07E+13;4.98;1;13548;4.75;16.45;2.81
2017;632200;POLITEKNIK KESEHATAN JAKARTA II;28117179516;12106728100;Vokasi;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;632217;POLITEKNIK KESEHATAN JAKARTA III;20995258392;11226168566;Vokasi;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;632221;POLITEKNIK KESEHATAN BANDUNG;37496520488;16925941935;Vokasi;Jawa Barat;3.37;4.46E+14;3.87;1;13548;4.75;8.71;8.49
2017;632242;POLITEKNIK KESEHATAN SEMARANG;75316612110;16969422361;Vokasi;Jawa Tengah;3.71;1.17E+15;3;1;13548;4.75;13.01;4.57
2017;632259;POLITEKNIK KESEHATAN SURAKARTA;46443983170;24966227444;Vokasi;Jawa Tengah;3.71;1.17E+15;3;1;13548;4.75;13.01;4.57
2017;632263;POLITEKNIK KESEHATAN JOGYAKARTA;23513079374;9436791063;Vokasi;Di Yogyakarta;0.34;1.19E+14;5.26;1;13548;4.75;13.02;2.84
2017;632291;POLITEKNIK KESEHATAN PONTIANAK;35700017320;13935431616;Vokasi;Kalimantan Barat;0.36;4.25E+13;4.68;1;13548;4.75;7.88;4.36
2017;632348;POLITEKNIK KESEHATAN MAKASSAR;27020635228;12904537798;Vokasi;Sulawesi Selatan;-0.18;1.03E+14;6.75;1;13548;4.75;9.38;5.61
2017;637567;POLITEKNIK KESEHATAN MALANG;45364580968;23946491407;Vokasi;Jawa Timur;3.79;4.80E+14;5.05;1;13548;4.75;11.2;4
2017;637588;POLITEKNIK KESEHATAN SURABAYA;28841769715;9352735240;Vokasi;Jawa Timur;3.79;4.80E+14;5.05;1;13548;4.75;11.2;4
2017;638041;BADAN AKSESIBILITAS TELEKOMUNIKASI DAN INFORMASI (BAKTI);3.31843E+12;1.55981E+12;PENGELOLA DANA;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;642158;RUMKIT BHAYANGKARA BRIMOB KELAPA DUA;34047754038;16230630201;RS Polri;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;642818;RUMKIT BHAYANGKARA BANDUNG;52916668388;21230033475;RS Polri;Jawa Barat;3.37;4.46E+14;3.87;1;13548;4.75;8.71;8.49
2017;644044;RUMKIT BHAYANGKARA KEDIRI;1.27023E+11;58374026931;RS Polri;Jawa Timur;3.79;4.80E+14;5.05;1;13548;4.75;11.2;4
2017;644113;RUMKIT BHAYANGKARA WAHYU TUTUKO BOJONEGORO;11780173986;5072019809;RS Polri;Jawa Timur;3.79;4.80E+14;5.05;1;13548;4.75;11.2;4
2017;644223;RUMKIT BHAYANGKARA BONDOWOSO;36575405525;16964064747;RS Polri;Jawa Timur;3.79;4.80E+14;5.05;1;13548;4.75;11.2;4
2017;646307;RUMKIT BHAYANGKARA MAKASAR;1.08482E+11;51670075648;RS Polri;Sulawesi Selatan;-0.18;1.03E+14;6.75;1;13548;4.75;9.38;5.61
2017;648261;RUMKIT BHAYANGKARA PUSAT PUSDOKKES POLRI;4.7361E+11;2.34047E+11;RS Polri;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;649910;POLITEKNIK TRANSPORTASI DARAT BALI;4547512300;758040000;Vokasi;Bali;3.35;2.13E+14;5.56;1;13548;4.75;4.25;1.48
2017;649911;BALAI PENDIDIKAN DAN PELATIHAN PENERBANGAN (BP3) CURUG;5342476452;0;Vokasi;Banten;1.28;1.39E+14;5.75;1;13548;4.75;5.45;7.75
2017;650447;RUMKIT BHAYANGKARA PUSDIKSABHARA LEMDIKLAT POLRI;33240323498;16795098701;RS Polri;Jawa Timur;3.79;4.80E+14;5.05;1;13548;4.75;11.2;4
2017;650456;RUMKIT BHAYANGKARA SETUKPA LEMDIKLAT POLRI;34016326610;12188116213;RS Polri;Jawa Barat;3.37;4.46E+14;3.87;1;13548;4.75;8.71;8.49
2017;650772;RUMKIT BHAYANGKARA JAMBI;41214357216;0;RS Polri;Jambi;2.85;4.62E+13;4.6;1;13548;4.75;8.19;3.67
2017;651032;RUMKIT BHAYANGKARA SEMARANG;22946505614;10368690110;RS Polri;Jawa Tengah;3.71;1.17E+15;3;1;13548;4.75;13.01;4.57
2017;651135;RUMKIT BHAYANGKARA SURABAYA;73702750916;30999506469;RS Polri;Jawa Timur;3.79;4.80E+14;5.05;1;13548;4.75;11.2;4
2017;651203;RUMKIT BHAYANGKARA DENPASAR;16672294454;7698218691;RS Polri;Bali;3.35;2.13E+14;5.56;1;13548;4.75;4.25;1.48
2017;651529;RUMKIT BHAYANGKARA BALIKPAPAN;23210745431;11247626795;RS Polri;Kalimantan Timur;0.15;1.46E+14;3.59;1;13548;4.75;6.19;8.55
2017;654603;POLITEKNIK PELAYARAN BANTEN;44974944697;17551671158;Vokasi;Banten;1.28;1.39E+14;5.75;1;13548;4.75;5.45;7.75
2017;667875;PUSAT PELAYANAN TEKNOLOGI;1.21596E+11;7640597615;Balai Besar;Dki Jakarta;3.72;5.66E+14;3.72;1;13548;4.75;3.77;7.14
2017;668309;PUSAT PERAGAAN IPTEK;4323487320;1780797000;Balai Besar;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;672817;PUSAT PEMANFAATAN TEKNOLOGI DIRGANTARA;821138618;788362617;Balai Besar;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;677507;UNIVERSITAS NEGERI SEMARANG;2.99708E+11;1.32E+11;PTN;Jawa Tengah;3.71;1.17E+15;3;1;13548;4.75;13.01;4.57
2017;677508;UNIVERSITAS SEBELAS MARET;4.49446E+11;1.78E+11;PTN;Jawa Tengah;3.71;1.17E+15;3;1;13548;4.75;13.01;4.57
2017;677509;UNIVERSITAS NEGERI YOGYAKARTA;2.28595E+11;1.09946E+11;PTN;Di Yogyakarta;0.34;1.19E+14;5.26;1;13548;4.75;13.02;2.84
2017;677511;UNIVERSITAS NEGERI SURABAYA;2.60396E+11;1.1E+11;PTN;Jawa Timur;3.79;4.80E+14;5.05;1;13548;4.75;11.2;4
2017;677512;UNIVERSITAS BRAWIJAYA;9.54549E+11;3.58E+11;PTN;Jawa Timur;3.79;4.80E+14;5.05;1;13548;4.75;11.2;4
2017;677519;UNIVERSITAS SAM RATULANGI;1.81437E+11;0;PTN;Sulawesi Utara;0.23;1.92E+13;5.78;1;13548;4.75;8.1;6.12
2017;677521;UNIVERSITAS NEGERI GORONTALO;1.1001E+11;19686770871;PTN;Gorontalo;4.34;8.34E+12;6.64;1;13548;4.75;16.81;3.65
2017;677526;UNIVERSITAS UDAYANA;3.04068E+11;1.39E+11;PTN;Bali;3.35;2.13E+14;5.56;1;13548;4.75;4.25;1.48
2017;677529;UNIVERSITAS BENGKULU;1.41178E+11;64713028972;PTN;Bengkulu;3.56;6.07E+13;4.98;1;13548;4.75;16.45;2.81
2017;677530;UNIVERSITAS PENDIDIKAN GANESHA;68778899805;32402736642;PTN;Bali;3.35;2.13E+14;5.56;1;13548;4.75;4.25;1.48
2017;677531;UNIVERSITAS TERBUKA;1.01821E+12;4.84E+11;PTN;Banten;1.28;1.39E+14;5.75;1;13548;4.75;5.45;7.75
2017;677557;UNIVERSITAS NEGERI JAKARTA;4.61585E+11;1.45E+11;PTN;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;677558;UNIVERSITAS JENDERAL SUDIRMAN;1.8365E+11;69483785851;PTN;Jawa Tengah;3.71;1.17E+15;3;1;13548;4.75;13.01;4.57
2017;677563;UNIVERSITAS NEGERI MALANG;4.8017E+11;1.81E+11;PTN;Jawa Timur;3.79;4.80E+14;5.05;1;13548;4.75;11.2;4
2017;677567;UNIVERSITAS MULAWARMAN;2.19642E+11;0;PTN;Kalimantan Timur;0.15;1.46E+14;3.59;1;13548;4.75;6.19;8.55
2017;677573;UNIVERSITAS SULTAN AGENG TIRTAYASA;1.49333E+11;50793313920;PTN;Banten;1.28;1.39E+14;5.75;1;13548;4.75;5.45;7.75
2017;677606;POLITEKNIK NEGERI MALANG;1.12694E+11;1.81E+11;Vokasi;Jawa Timur;3.79;4.80E+14;5.05;1;13548;4.75;11.2;4
2017;679457;RUMKIT BHAYANGKARA BENGKULU;43302525422;16766923392;RS Polri;Bengkulu;3.56;6.07E+13;4.98;1;13548;4.75;16.45;2.81
2017;679571;RUMKIT BHAYANGKARA INDRAMAYU;26095975351;7542974711;RS Polri;Jawa Barat;3.37;4.46E+14;3.87;1;13548;4.75;8.71;8.49
2017;679614;RUMKIT BHAYANGKARA NGANJUK;35199379630;16440694158;RS Polri;Jawa Timur;3.79;4.80E+14;5.05;1;13548;4.75;11.2;4
2017;679621;RUMKIT BHAYANGKARA TULUNGAGUNG;37812778971;17536433919;RS Polri;Jawa Timur;3.79;4.80E+14;5.05;1;13548;4.75;11.2;4
2017;679635;RUMKIT BHAYANGKARA LUMAJANG;30071424485;13942806227;RS Polri;Jawa Timur;3.79;4.80E+14;5.05;1;13548;4.75;11.2;4
2017;683499;BADAN PENGUSAHAAN KAWASAN PERDAGANGAN BEBAS DAN PELABUHAN BEBAS SABANG;2025068775;841634521;KAWASAN;Aceh;4.25;1.41E+14;4.13;1;13548;4.75;16.89;6.57
2017;691117;LEMBAGA PENGELOLA DANA PENDIDIKAN;1.80678E+12;7.61233E+11;PENGELOLA DANA;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;15514;RS PUSAT OTAK NASIONAL;1.29616E+11;52569693041;RS Kemenkes;Dki Jakarta;3.72;5.66E+14;6.2;1;13548;4.75;3.77;7.14
2017;51159;AKADEMI PENERBANGAN INDONESIA BANYUWANGI;11592066606;401095088;Vokasi;Jawa Timur;3.79;4.80E+14;5.05;1;13548;4.75;11.2;4
2017;51447;RUMKIT BHAYANGKARA PUSDIK BRIMOB LEMDIKLAT POLRI;12279302516;5806241153;RS Polri;Jawa Timur;3.79;4.80E+14;5.05;1;13548;4.75;11.2;4
2018;130467;RUMKIT BHAYANGKARA PONTIANAK;30341481688;15381340892;RS Polri;Kalimantan Barat;0.26;4.65E+13;5.33;2;14481;4.25;7.77;4.18
2018;237551;PUSAT VETERINER FARMA SURABAYA;12377824679;3843352453;Balai Besar;Jawa Timur;3.16;5.21E+14;5.56;2;14481;4.25;10.98;3.91
2018;247136;BALAI BESAR INDUSTRI AGRO;28284797842;11835701058;Balai Besar;Jawa Barat;3.91;4.89E+14;3.59;2;14481;4.25;7.45;8.22
2018;247140;BALAI BESAR BAHAN DAN BARANG TEKNIK;32331399207;13253899833;Balai Besar;Jawa Barat;3.91;4.89E+14;3.59;2;14481;4.25;7.45;8.22
2018;247161;BALAI BESAR TEKNOLOGI PENCEGAHAN PENCEMARAN INDUSTRI SEMARANG;15322170708;7644180715;Balai Besar;Jawa Tengah;2.82;1.27E+15;3.06;2;14481;4.25;11.32;4.47
2018;258462;RUMAH SAKIT UMUM PUSAT DR. TADJUDIN CHALID MAKASSAR;29963779685;10782768820;RS Kemenkes;Sulawesi Selatan;-0.06;1.16E+14;7.35;2;14481;4.25;9.06;5.34
2018;287494;POLITEKNIK ILMU PELAYARAN MAKASSAR;89183492486;26815803907;Vokasi;Sulawesi Selatan;-0.06;1.16E+14;7.35;2;14481;4.25;9.06;5.34
2018;288127;POLITEKNIK PENERBANGAN INDONESIA CURUG;99977303782;40325840784;Vokasi;Banten;1.92;1.52E+14;5.59;2;14481;4.25;5.24;7.5
2018;288393;BANDAR UDARA JALALUDIN DI GORONTALO;18594377958;9391306101;Bandara;Gorontalo;1.88;9.22E+12;7.45;2;14481;4.25;17.14;3.62
2018;288621;BANDAR UDARA FATMAWATI;27773278960;11956960174;Bandara;Bengkulu;2.47;6.64E+13;4.99;2;14481;4.25;15.43;3.51
